1.64579e+09	0.0308207	0.00185645
1.64579e+09	0.0320108	0.00423738
1.64579e+09	0.0315181	0.00632047
1.64579e+09	0.0349163	0.00745106
1.64579e+09	0.0332445	0.00960865
1.64579e+09	0.0348758	0.0115765
1.64579e+09	0.0355119	0.0135628
1.64579e+09	0.0394715	0.0146725
1.64579e+09	0.0382846	0.0170892
1.64579e+09	0.0425449	0.0165476
1.64579e+09	0.0445912	0.0172941
1.64579e+09	0.0456809	0.0183832
1.64579e+09	0.0442497	0.0199645
1.64579e+09	0.0491501	0.0187266
1.64579e+09	0.0513559	0.0186594
1.64579e+09	0.0470974	0.0177222
1.64579e+09	0.0493371	0.0157113
1.64579e+09	0.0487871	0.0135506
1.64579e+09	0.0543337	0.0107002
1.64579e+09	0.0461805	0.0109391
1.64579e+09	0.0519406	0.00702191
1.64579e+09	0.0437113	0.00546451
1.64579e+09	0.0496319	0.00177233
1.64579e+09	0.052357	-0.000641587
1.64579e+09	0.0463542	-0.00182005
1.64579e+09	0.0526302	-0.00313248
1.64579e+09	0.0445244	-0.00449915
1.64579e+09	0.0477164	-0.00604678
1.64579e+09	0.049564	-0.0066653
1.64579e+09	0.0533215	-0.00550827
1.64579e+09	0.048714	-0.00438172
1.64579e+09	0.0557693	-0.00181667
1.64579e+09	0.0482079	-0.000137059
1.64579e+09	0.0521506	0.00107652
1.64579e+09	0.0471948	0.0024599
1.64579e+09	0.0545962	0.00336194
1.64579e+09	0.0512304	0.00455731
1.64579e+09	0.0444073	0.00691638
1.64579e+09	0.048859	0.00756948
1.64579e+09	0.0518446	0.0090906
1.64579e+09	0.0484536	0.00990441
1.64579e+09	0.0519735	0.0106963
1.64579e+09	0.0518674	0.0107181
1.64579e+09	0.0439636	0.0126381
1.64579e+09	0.0521424	0.0116131
1.64579e+09	0.044389	0.0139081
1.64579e+09	0.0527674	0.0115283
1.64579e+09	0.0447086	0.0123351
1.64579e+09	0.0532125	0.0100859
1.64579e+09	0.0499941	0.00805063
1.64579e+09	0.0588435	0.00465537
1.64579e+09	0.0528909	0.00253122
1.64579e+09	0.0455355	0.000782555
1.64579e+09	0.054493	-0.00355617
1.64579e+09	0.0456498	-0.00582726
1.64579e+09	0.0547267	-0.00766695
1.64579e+09	0.0458467	-0.012393
1.64579e+09	0.0551429	-0.0142565
1.64579e+09	0.0473337	-0.0169304
1.64579e+09	0.0568291	-0.0154433
1.64579e+09	0.0483442	-0.0165399
1.64579e+09	0.0580063	-0.0127864
1.64579e+09	0.050159	-0.01369
1.64579e+09	0.0500603	-0.0130314
1.64579e+09	0.0465931	-0.0134606
1.64579e+09	0.0513547	-0.0140643
1.64579e+09	0.047908	-0.0142172
1.64579e+09	0.0531115	-0.0132574
1.64579e+09	0.049689	-0.0121957
1.64579e+09	0.0548166	-0.0112217
1.64579e+09	0.0547307	-0.0115345
1.64579e+09	0.0467123	-0.0145782
1.64579e+09	0.0537815	-0.0128776
1.64579e+09	0.0487245	-0.0146097
1.64579e+09	0.0592313	-0.0106924
1.64579e+09	0.055667	-0.0100514
1.64579e+09	0.0489433	-0.0105569
1.64579e+09	0.0565459	-0.00931112
1.64579e+09	0.0515389	-0.00977424
1.64579e+09	0.0482028	-0.00892981
1.64579e+09	0.054071	-0.00427592
1.64579e+09	0.0504958	-0.00338678
1.64579e+09	0.045702	-0.00327724
1.64579e+09	0.0567989	-0.00199327
1.64579e+09	0.0482029	-0.000976368
1.64579e+09	0.0593336	0.00058692
1.64579e+09	0.0514246	0.00201092
1.64579e+09	0.0513359	0.00291084
1.64579e+09	0.0479587	0.00415086
1.64579e+09	0.0545465	0.00700517
1.64579e+09	0.0511954	0.00880562
1.64579e+09	0.0511799	0.0104666
1.64579e+09	0.0449728	0.0127328
1.64579e+09	0.0484647	0.0158607
1.64579e+09	0.060067	0.0167392
1.64579e+09	0.0515433	0.01996
1.64579e+09	0.0514428	0.0183723
1.64579e+09	0.0434922	0.0215007
1.64579e+09	0.0552291	0.0198896
1.64579e+09	0.0470267	0.0211164
1.64579e+09	0.0589147	0.0173267
1.64579e+09	0.0555271	0.0156336
1.64579e+09	0.0507295	0.0139479
1.64579e+09	0.0473508	0.0126974
1.64579e+09	0.0544549	0.00892867
1.64579e+09	0.0511206	0.00757555
1.64579e+09	0.0463493	0.00503897
1.64579e+09	0.0551857	0.000537895
1.64579e+09	0.0502319	-0.000632839
1.64579e+09	0.0502287	-0.00142976
1.64579e+09	0.0420761	-0.000798856
1.64579e+09	0.0510664	-0.00198192
1.64579e+09	0.0457765	-0.00284212
1.64579e+09	0.0581516	-0.0048022
1.64579e+09	0.050177	-0.00658604
1.64579e+09	0.0500592	-0.00615911
1.64579e+09	0.0419861	-0.00787461
1.64579e+09	0.0544914	-0.00716214
1.64579e+09	0.0466127	-0.0087662
1.64579e+09	0.0592489	-0.00891511
1.64579e+09	0.0511426	-0.0118942
1.64579e+09	0.0510432	-0.0126188
1.64579e+09	0.0433168	-0.0146494
1.64579e+09	0.0560523	-0.0133691
1.64579e+09	0.0477416	-0.0141361
1.64579e+09	0.0605717	-0.0119019
1.64579e+09	0.0531263	-0.0125957
1.64579e+09	0.0530304	-0.0106124
1.64579e+09	0.049652	-0.00931033
1.64579e+09	0.0576755	-0.00895674
1.64579e+09	0.0543687	-0.00928594
1.64579e+09	0.0496119	-0.0103759
1.64579e+09	0.0593585	-0.00891465
1.64579e+09	0.0541362	-0.00791552
1.64579e+09	0.0506596	-0.00686471
1.64579e+09	0.046182	-0.00618549
1.64579e+09	0.05608	-0.00381574
1.64579e+09	0.0507141	-0.00319989
1.64579e+09	0.0474095	-0.00212165
1.64579e+09	0.0606656	0.000831207
1.64579e+09	0.0547766	0.00330587
1.64579e+09	0.0467129	0.00650221
1.64579e+09	0.0600162	0.0104008
1.64579e+09	0.0567399	0.0124261
1.64579e+09	0.0506365	0.0155942
1.64579e+09	0.0504924	0.0157894
1.64579e+09	0.0422876	0.0189516
1.64579e+09	0.0556313	0.017735
1.64579e+09	0.046912	0.0199976
1.64579e+09	0.0603398	0.0172667
1.64579e+09	0.0569623	0.0173479
1.64579e+09	0.0518503	0.0170396
1.64579e+09	0.0485506	0.0159092
1.64579e+09	0.0573948	0.0130502
1.64579e+09	0.0540732	0.01217
1.64579e+09	0.0490426	0.0119646
1.64579e+09	0.0593472	0.00853948
1.64579e+09	0.0548732	0.00749558
1.64579e+09	0.0514405	0.00650623
1.64579e+09	0.0461861	0.00481995
1.64579e+09	0.0599022	0.00268963
1.64579e+09	0.051791	0.00383564
1.64579e+09	0.0483681	0.00280778
1.64579e+09	0.0569987	-0.000995936
1.64579e+09	0.0568683	-0.00234039
1.64579e+09	0.0485195	-0.00601047
1.64579e+09	0.0622196	-0.010096
1.64579e+09	0.0537247	-0.0123615
1.64579e+09	0.0535518	-0.0126053
1.64579e+09	0.0500062	-0.014547
1.64579e+09	0.04555	-0.016134
1.64579e+09	0.0510002	-0.0194146
1.64579e+09	0.0509086	-0.0189963
1.64579e+09	0.0474891	-0.0200551
1.64579e+09	0.0567195	-0.0190366
1.64579e+09	0.0532979	-0.0179899
1.64579e+09	0.0479892	-0.0167838
1.64579e+09	0.0585313	-0.0143588
1.64579e+09	0.0538626	-0.0148472
1.64579e+09	0.0504778	-0.0150171
1.64579e+09	0.04527	-0.0160017
1.64579e+09	0.0592034	-0.0140291
1.64579e+09	0.0511704	-0.0152734
1.64579e+09	0.0476494	-0.0151765
1.64579e+09	0.056365	-0.0135556
1.64579e+09	0.0562637	-0.0149312
1.64579e+09	0.0529498	-0.0141097
1.64579e+09	0.0465984	-0.0141602
1.64579e+09	0.0572689	-0.00885342
1.64579e+09	0.0515725	-0.00726091
1.64579e+09	0.0515797	-0.00413255
1.64579e+09	0.0436026	-0.000577209
1.64579e+09	0.0542675	0.00603931
1.64579e+09	0.0492435	0.0103901
1.64579e+09	0.0631103	0.0134095
1.64579e+09	0.0597486	0.0150274
1.64579e+09	0.0535768	0.0172382
1.64579e+09	0.0502286	0.0189862
1.64579e+09	0.0453262	0.0213725
1.64579e+09	0.0560097	0.0218971
1.64579e+09	0.0515593	0.0230267
1.64579e+09	0.0515716	0.0227704
1.64579e+09	0.0429265	0.0266714
1.64579e+09	0.0534896	0.0247679
1.64579e+09	0.0488676	0.024959
1.64579e+09	0.0627311	0.0196555
1.64579e+09	0.0542786	0.0206506
1.64579e+09	0.0541765	0.018381
1.64579e+09	0.0467848	0.0187999
1.64579e+09	0.0606254	0.0136591
1.64579e+09	0.0521444	0.0139825
1.64579e+09	0.0520536	0.0119604
1.64579e+09	0.0485693	0.0104404
1.64579e+09	0.0565201	0.00552713
1.64579e+09	0.0563897	0.00126374
1.64579e+09	0.0476149	-0.00152353
1.64579e+09	0.0580186	-0.00504978
1.64579e+09	0.0529429	-0.00727633
1.64579e+09	0.052848	-0.0089382
1.64579e+09	0.0493597	-0.0109043
1.64579e+09	0.0569205	-0.0141719
1.64579e+09	0.0535034	-0.0144306
1.64579e+09	0.048657	-0.014046
1.64579e+09	0.0592228	-0.0134085
1.64579e+09	0.0540364	-0.013639
1.64579e+09	0.0507877	-0.015041
1.64579e+09	0.0444375	-0.0160187
1.64579e+09	0.058087	-0.0138347
1.64579e+09	0.0494958	-0.0144373
1.64579e+09	0.0631	-0.0121895
1.64579e+09	0.0596794	-0.0141122
1.64579e+09	0.0543956	-0.0166413
1.64579e+09	0.0509909	-0.0182875
1.64579e+09	0.0453825	-0.0198653
1.64579e+09	0.0554737	-0.0189446
1.64579e+09	0.0495258	-0.0231169
1.64579e+09	0.062997	-0.0212196
1.64579e+09	0.0545924	-0.0231046
1.64579e+09	0.0544892	-0.0205589
1.64579e+09	0.0467719	-0.0211046
1.64579e+09	0.0601935	-0.0146752
1.64579e+09	0.0568603	-0.0126147
1.64579e+09	0.052031	-0.0104276
1.64579e+09	0.0487295	-0.00716471
1.64579e+09	0.0574483	-0.00159601
1.64579e+09	0.0541624	0.00154197
1.64579e+09	0.0489604	0.00291905
1.64579e+09	0.0590766	0.00602054
1.64579e+09	0.0544321	0.0063499
1.64579e+09	0.051082	0.0075307
1.64579e+09	0.0460771	0.008432
1.64579e+09	0.0561277	0.0118661
1.64579e+09	0.0508638	0.0151616
1.64579e+09	0.0507601	0.0162931
1.64579e+09	0.0474937	0.0163215
1.64579e+09	0.0546241	0.0196724
1.64579e+09	0.0513326	0.0211044
1.64579e+09	0.0462056	0.0220255
1.64579e+09	0.0560586	0.0222196
1.64579e+09	0.0509179	0.0241997
1.64579e+09	0.0475929	0.0239253
1.64579e+09	0.0605271	0.0180511
1.64579e+09	0.0534937	0.0159431
1.64579e+09	0.0500813	0.0163008
1.64579e+09	0.0450085	0.0159185
1.64579e+09	0.0545578	0.0108877
1.64579e+09	0.0499269	0.00952486
1.64579e+09	0.0593362	0.0041129
1.64579e+09	0.0541404	0.00217669
1.64579e+09	0.0508325	0.00168938
1.64579e+09	0.0463162	0.00155564
1.64579e+09	0.0555822	-0.00193385
1.64579e+09	0.0506308	-0.00303468
1.64579e+09	0.0472865	-0.00353866
1.64579e+09	0.0550054	-0.00570051
1.64579e+09	0.0549944	-0.00338092
1.64579e+09	0.0459972	-0.00363348
1.64579e+09	0.058338	-0.00531888
1.64579e+09	0.0502878	-0.00788977
1.64579e+09	0.0501827	-0.0104162
1.64579e+09	0.0416663	-0.0137563
1.64579e+09	0.0539033	-0.014055
1.64579e+09	0.0953407	0.164688
1.64579e+09	0.0888346	0.176522
1.64579e+09	0.0855556	0.181786
1.64579e+09	0.0799514	0.195233
1.64579e+09	0.0798479	0.196201
1.64579e+09	0.0718174	0.217269
1.64579e+09	0.0717268	0.211289
1.64579e+09	0.0684059	0.21212
1.64579e+09	0.063459	0.215899
1.64579e+09	0.0602176	0.213738
1.64579e+09	0.0556705	0.216441
1.64579e+09	0.0523257	0.213424
1.64579e+09	0.0472172	0.219276
1.64579e+09	0.0536127	0.145896
1.64579e+09	0.0491996	0.143892
1.64579e+09	0.0596366	0.0695766
1.64579e+09	0.0513006	0.0639355
1.64579e+09	0.0480601	0.0508618
1.64579e+09	0.0533567	-0.0204817
1.64579e+09	0.0532453	-0.0312583
1.64579e+09	0.0448445	-0.0480712
1.64579e+09	0.0564774	-0.10194
1.64579e+09	0.0531394	-0.113115
1.64579e+09	0.0485644	-0.126043
1.64579e+09	0.0575533	-0.167633
1.64579e+09	0.0527618	-0.180085
1.64579e+09	0.0493598	-0.189134
1.64579e+09	0.0576119	-0.21623
1.64579e+09	0.0575984	-0.208088
1.64579e+09	0.0491182	-0.234689
1.64579e+09	0.0589401	-0.239227
1.64579e+09	0.0543187	-0.245541
1.64579e+09	0.0511258	-0.247541
1.64579e+09	0.046351	-0.259175
1.64579e+09	0.0596337	-0.227996
1.64579e+09	0.0519285	-0.243426
1.64579e+09	0.0518018	-0.225213
1.64579e+09	0.0438162	-0.246632
1.64579e+09	0.0572994	-0.198617
1.64579e+09	0.0540543	-0.190281
1.64579e+09	0.0482301	-0.193705
1.64579e+09	0.0585968	-0.153729
1.64579e+09	0.0538307	-0.14749
1.64579e+09	0.0505418	-0.138246
1.64579e+09	0.0448621	-0.136432
1.64579e+09	0.0585587	-0.0850369
1.64579e+09	0.0503289	-0.0828965
1.64579e+09	0.0502192	-0.0689772
1.64579e+09	0.0467759	-0.0614721
1.64579e+09	0.0553624	-0.0261395
1.64579e+09	0.0520552	-0.0193817
1.64579e+09	0.0465674	-0.0146247
1.64579e+09	0.0570345	0.0164157
1.64579e+09	0.0522994	0.0212614
1.64579e+09	0.0488072	0.026337
1.64579e+09	0.0578188	0.0512794
1.64579e+09	0.0543286	0.0569647
1.64579e+09	0.0492566	0.0632468
1.64579e+09	0.0628475	0.0713572
1.64579e+09	0.0547239	0.0800143
1.64579e+09	0.0546217	0.0767612
1.64579e+09	0.0462622	0.0886457
1.64579e+09	0.0596747	0.0868981
1.64579e+09	0.0515854	0.0951686
1.64579e+09	0.0514974	0.0894383
1.64579e+09	0.0480256	0.0887036
1.64579e+09	0.0561297	0.086386
1.64579e+09	0.0528188	0.0842011
1.64579e+09	0.0470171	0.088244
1.64579e+09	0.0567239	0.0760248
1.64579e+09	0.0514717	0.0766887
1.64579e+09	0.0513529	0.0714557
1.64579e+09	0.0431438	0.0795776
1.64579e+09	0.0555561	0.0629817
1.64579e+09	0.0477445	0.0681635
1.64579e+09	0.0597207	0.0531854
1.64579e+09	0.0521173	0.0553538
1.64579e+09	0.0519585	0.0516646
1.64579e+09	0.0487797	0.0503786
1.64579e+09	0.056158	0.0384073
1.64579e+09	0.0528807	0.0348876
1.64579e+09	0.0479746	0.0319448
1.64579e+09	0.0556939	0.0180733
1.64579e+09	0.0508813	0.0153549
1.64579e+09	0.0475685	0.0113743
1.64579e+09	0.0529535	-0.00155602
1.64579e+09	0.0494844	-0.00553827
1.64579e+09	0.0546644	-0.0151569
1.64579e+09	0.0512785	-0.0173437
1.64579e+09	0.045943	-0.0192536
1.64579e+09	0.0517854	-0.0254516
1.64579e+09	0.0471225	-0.027977
1.64579e+09	0.0556325	-0.0283053
1.64579e+09	0.0470158	-0.0331
1.64579e+09	0.0547046	-0.034775
1.64579e+09	0.0454606	-0.040387
1.64579e+09	0.0524073	-0.0387612
1.64579e+09	0.0490963	-0.0397148
1.64579e+09	0.0502157	-0.0409532
1.64579e+09	0.0468055	-0.0415893
1.64579e+09	0.0493909	-0.0405568
1.64579e+09	0.0507201	-0.0403243
1.64579e+09	0.0473307	-0.0404222
1.64579e+09	0.0461158	-0.0393652
1.64579e+09	0.041365	-0.0439644
1.64579e+09	0.0440799	-0.039907
1.64579e+09	0.0428215	-0.0383755
1.64579e+09	0.0671465	1.27476
1.64579e+09	0.0680649	1.23198
1.64579e+09	0.0612268	1.15101
1.64579e+09	0.0708676	1.14025
1.64579e+09	0.0648974	1.05146
1.64579e+09	0.0738899	1.05745
1.64579e+09	0.0545842	-1.45239
1.64579e+09	0.0611925	-1.52318
1.64579e+09	0.0585304	-1.53581
1.64579e+09	0.0588054	-1.56338
1.64579e+09	0.0601914	1.54611
1.64579e+09	0.0612617	1.51998
1.64579e+09	0.0612938	1.49827
1.64579e+09	0.0609717	1.48623
1.64579e+09	0.0612813	1.47299
1.64579e+09	0.0615715	1.45891
1.64579e+09	0.0612827	1.44745
1.64579e+09	0.0614777	1.43017
1.64579e+09	0.0612799	1.41002
1.64579e+09	0.061268	1.39008
1.64579e+09	0.0614743	1.36377
1.64579e+09	0.061249	1.34033
1.64579e+09	0.0612499	1.3104
1.64579e+09	0.0612237	1.28905
1.64579e+09	0.0612237	1.26337
1.64579e+09	0.0612004	1.23792
1.64579e+09	0.0612011	1.21208
1.64579e+09	0.0611658	1.1885
1.64579e+09	0.0611681	1.16299
1.64579e+09	0.0611576	1.13697
1.64579e+09	0.0611599	1.11101
1.64579e+09	0.0611491	1.08674
1.64579e+09	0.0611405	1.06057
1.64579e+09	0.0611173	1.03344
1.64579e+09	0.0611445	1.00576
1.64579e+09	0.0611438	0.978429
1.64579e+09	0.0611571	0.95276
1.64579e+09	0.0611612	0.924235
1.64579e+09	0.0611354	0.899705
1.64579e+09	0.0611385	0.874059
1.64579e+09	0.0611256	0.847007
1.64579e+09	0.0610943	0.820025
1.64579e+09	0.0610983	0.791716
1.64579e+09	0.0610909	0.76597
1.64579e+09	0.0610447	0.739518
1.64579e+09	0.0610504	0.712317
1.64579e+09	0.0609955	0.685047
1.64579e+09	0.0609756	0.658767
1.64579e+09	0.0609595	0.632648
1.64579e+09	0.0609224	0.60405
1.64579e+09	0.0609083	0.574694
1.64579e+09	0.0609289	0.549568
1.64579e+09	0.0609347	0.521969
1.64579e+09	0.0608717	0.497561
1.64579e+09	0.0608774	0.469659
1.64579e+09	0.0606547	0.444315
1.64579e+09	0.0606564	0.417963
1.64579e+09	0.0579306	0.410727
1.64579e+09	0.057885	0.381571
1.64579e+09	0.0528739	0.386721
1.64579e+09	0.0528058	0.355408
1.64579e+09	0.0456896	0.382692
1.64579e+09	0.0521451	0.296776
1.64579e+09	0.04463	0.320179
1.64579e+09	0.0515206	0.23116
1.64579e+09	0.0483951	0.219305
1.64579e+09	0.0508022	0.155843
1.64579e+09	0.0507962	0.129478
1.64579e+09	0.0436113	0.125094
1.64579e+09	0.0484015	0.0465089
1.64579e+09	0.0520799	-0.0191341
1.64579e+09	0.0488133	-0.0360555
1.64579e+09	0.0536617	-0.0987299
1.64579e+09	0.0504345	-0.116884
1.64579e+09	0.0451584	-0.139581
1.64579e+09	0.0516318	-0.188389
1.64579e+09	0.0473713	-0.206058
1.64579e+09	0.0574316	-0.225633
1.64579e+09	0.0490064	-0.259417
1.64579e+09	0.0595091	-0.26383
1.64579e+09	0.0523035	-0.288721
1.64579e+09	0.0522183	-0.272926
1.64579e+09	0.0447347	-0.304539
1.64579e+09	0.0556842	-0.282088
1.64579e+09	0.0484675	-0.303504
1.64579e+09	0.0597681	-0.269512
1.64579e+09	0.0565664	-0.263917
1.64579e+09	0.0521232	-0.263613
1.64579e+09	0.0489687	-0.256105
1.64579e+09	0.0561629	-0.230382
1.64579e+09	0.0348701	-0.114916
1.64579e+09	0.0348896	-0.0681464
1.64579e+09	0.0366196	-0.0117375
1.64579e+09	0.0370954	0.0414358
1.64579e+09	0.0395358	0.0961504
1.64579e+09	0.0410232	0.151382
1.64579e+09	0.0446148	0.191543
1.64579e+09	0.0477699	0.230551
1.64579e+09	0.0546857	0.242704
1.64579e+09	0.0482115	0.274785
1.64579e+09	0.0554606	0.270103
1.64579e+09	0.0490249	0.29423
1.64579e+09	0.0566291	0.277876
1.64579e+09	0.0492157	0.303264
1.64579e+09	0.0571217	0.274935
1.64579e+09	0.0540572	0.26852
1.64579e+09	0.0482938	0.278411
1.64579e+09	0.0535576	0.255871
1.64579e+09	0.0479228	0.260803
1.64579e+09	0.0564456	0.218828
1.64579e+09	0.0487463	0.230455
1.64579e+09	0.0576208	0.186849
1.64579e+09	0.0544396	0.17503
1.64579e+09	0.0499099	0.167437
1.64579e+09	0.0558964	0.133846
1.64579e+09	0.0511146	0.128875
1.64579e+09	0.0478373	0.120135
1.64579e+09	0.0525534	0.0883486
1.64579e+09	0.0492953	0.0792658
1.64579e+09	0.0547809	0.0503668
1.64579e+09	0.0514682	0.0419085
1.64579e+09	0.0464772	0.0374155
1.64579e+09	0.0535438	0.0084553
1.64579e+09	0.048604	0.00363816
1.64579e+09	0.0560647	-0.0228928
1.64579e+09	0.169343	-0.663995
1.64579e+09	0.135355	-0.655938
1.64579e+09	0.164129	-0.701246
1.64579e+09	0.174462	-0.722161
1.64579e+09	0.156966	-0.735114
1.64579e+09	0.167512	-0.737628
1.64579e+09	0.120518	-0.744838
1.64579e+09	0.148497	-0.738443
1.64579e+09	0.119077	-0.726855
1.64579e+09	0.127993	-0.707196
1.64579e+09	0.118716	-0.687926
1.64579e+09	0.121386	-0.66288
1.64579e+09	0.118601	-0.638827
1.64579e+09	0.119323	-0.610915
1.64579e+09	0.119326	-0.586669
1.64579e+09	0.119307	-0.561162
1.64579e+09	0.119353	-0.531466
1.64579e+09	0.119356	-0.5026
1.64579e+09	0.119403	-0.476163
1.64579e+09	0.11943	-0.449634
1.64579e+09	0.119411	-0.423743
1.64579e+09	0.119152	-0.398817
1.64579e+09	0.118549	-0.373232
1.64579e+09	0.116562	-0.353171
1.64579e+09	0.116555	-0.324253
1.64579e+09	0.111072	-0.309928
1.64579e+09	0.180041	-0.679675
1.64579e+09	0.143471	-0.508118
1.64579e+09	0.14347	-0.481163
1.64579e+09	0.135934	-0.482734
1.64579e+09	0.136141	-0.456068
1.64579e+09	0.132714	-0.442252
1.64579e+09	0.131057	-0.44005
1.64579e+09	0.130054	-0.42093
1.64579e+09	0.124392	-0.413853
1.64579e+09	0.119908	-0.402033
1.64579e+09	0.115396	-0.391628
1.64579e+09	0.116322	-0.36011
1.64579e+09	0.105336	-0.373761
1.64579e+09	0.105227	-0.347386
1.64579e+09	0.0973598	-0.343683
1.64579e+09	0.0972788	-0.318913
1.64579e+09	0.0940305	-0.30329
1.64579e+09	0.0892131	-0.291656
1.64579e+09	0.0858985	-0.275516
1.64579e+09	0.0814044	-0.263333
1.64579e+09	0.0783114	-0.246816
1.64579e+09	0.0725697	-0.237327
1.64579e+09	0.0692846	-0.224479
1.64579e+09	0.0643407	-0.215977
1.64579e+09	0.0642351	-0.19461
1.64579e+09	0.0551007	-0.204066
1.64579e+09	0.0549845	-0.184388
1.64579e+09	0.0469107	-0.194092
1.64579e+09	0.0550251	-0.0757655
1.64579e+09	0.0518438	-0.062259
1.64579e+09	0.043699	-0.051868
1.64579e+09	0.0550405	0.078338
1.64579e+09	0.0516792	0.0983745
1.64579e+09	0.0463468	0.1181
1.64579e+09	0.056506	0.22385
1.64579e+09	0.05189	0.24677
1.64579e+09	0.0487909	0.262873
1.64579e+09	0.0569526	0.331357
1.64579e+09	0.0539306	0.34238
1.64579e+09	0.0491508	0.363573
1.64579e+09	0.0548684	0.389221
1.64579e+09	0.0503094	0.407793
1.64579e+09	0.0473216	0.411319
1.64579e+09	0.0515207	0.389175
1.64579e+09	0.0438778	0.434335
1.64579e+09	0.0393033	0.469275
1.64579e+09	0.0414943	0.455907
1.64579e+09	0.0414273	0.478295
1.64579e+09	0.0408881	0.518648
1.64579e+09	0.0430318	0.531765
1.64579e+09	0.0454462	0.555385
1.64579e+09	0.0504168	0.553984
1.64579e+09	0.0470783	0.572409
1.64579e+09	0.053604	0.556051
1.64579e+09	0.0514746	0.555644
1.64579e+09	0.0505086	0.543719
1.64579e+09	0.0497174	0.530318
1.64579e+09	0.0591627	0.485966
1.64579e+09	0.0590265	0.462408
1.64579e+09	0.0589617	0.437243
1.64579e+09	0.0588943	0.411774
1.64579e+09	0.0588939	0.38501
1.64579e+09	0.0571999	0.370024
1.64579e+09	0.0571611	0.343544
1.64579e+09	0.0556493	0.324308
1.64579e+09	0.0518137	0.319111
1.64579e+09	0.0493643	0.303677
1.64579e+09	0.0557493	0.263044
1.64579e+09	0.0528402	0.247135
1.64579e+09	0.046885	0.2508
1.64579e+09	0.0555666	0.190605
1.64579e+09	0.0555233	0.16435
1.64579e+09	0.0493266	0.161082
1.64579e+09	0.0539181	0.110803
1.64579e+09	0.0537999	0.0935106
1.64579e+09	0.0506135	0.0801111
1.64579e+09	0.0456872	0.0728846
1.64579e+09	0.0558604	0.0164699
1.64579e+09	0.0511798	0.00628276
1.64579e+09	0.0478163	-0.0047546
1.64579e+09	0.0551523	-0.0505145
1.64579e+09	0.052111	-0.0608835
1.64579e+09	0.047248	-0.073206
1.64579e+09	0.0610795	-0.10044
1.64579e+09	0.0534493	-0.11454
1.64579e+09	0.0533559	-0.11279
1.64579e+09	0.0450019	-0.128367
1.64579e+09	0.0587526	-0.131866
1.64579e+09	0.0554743	-0.134051
1.64579e+09	0.0504914	-0.138584
1.64579e+09	0.0428864	-0.152311
1.64579e+09	0.0562658	-0.138879
1.64579e+09	0.0530283	-0.136296
1.64579e+09	0.0475705	-0.142073
1.64579e+09	0.0571021	-0.130297
1.64579e+09	0.0525911	-0.128073
1.64579e+09	0.0493156	-0.125698
1.64579e+09	0.0563216	-0.114919
1.64579e+09	0.0531137	-0.110249
1.64579e+09	0.0483852	-0.107724
1.64579e+09	0.0558106	-0.0885328
1.64579e+09	0.0509727	-0.0857545
1.64579e+09	0.0474538	-0.0805345
1.64579e+09	0.0527403	-0.0612237
1.64579e+09	0.0496507	-0.0548064
1.64579e+09	0.0578565	-0.0356612
